1,1.0.0,
1006371,1006568,FUTCUR,USDINR,,29-May-2017,72057598332895462,1,,FUTCUR,USDINR,,28-Jun-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1006655,FUTCUR,USDINR,5,29-May-2017,USDMAYJUN17,
1006371,1006745,FUTCUR,USDINR,,29-May-2017,72057598332895472,1,,FUTCUR,USDINR,,27-Jul-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1006806,FUTCUR,USDINR,5,29-May-2017,USDMAYJUL17,
1006568,1006745,FUTCUR,USDINR,,28-Jun-2017,72057598332895473,1,,FUTCUR,USDINR,,27-Jul-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1006809,FUTCUR,USDINR,5,28-Jun-2017,USDJUNJUL17,
1006745,1006947,FUTCUR,USDINR,,27-Jul-2017,72057598332895484,1,,FUTCUR,USDINR,,29-Aug-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007036,FUTCUR,USDINR,5,27-Jul-2017,USDJULAUG17,
1006371,1006947,FUTCUR,USDINR,,29-May-2017,72057598332895482,1,,FUTCUR,USDINR,,29-Aug-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007037,FUTCUR,USDINR,5,29-May-2017,USDMAYAUG17,
1006568,1006947,FUTCUR,USDINR,,28-Jun-2017,72057598332895483,1,,FUTCUR,USDINR,,29-Aug-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007039,FUTCUR,USDINR,5,28-Jun-2017,USDJUNAUG17,
1006947,1007158,FUTCUR,USDINR,,29-Aug-2017,72057598332895495,1,,FUTCUR,USDINR,,27-Sep-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007172,FUTCUR,USDINR,5,29-Aug-2017,USDAUGSEP17,
1006745,1007158,FUTCUR,USDINR,,27-Jul-2017,72057598332895494,1,,FUTCUR,USDINR,,27-Sep-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007197,FUTCUR,USDINR,5,27-Jul-2017,USDJULSEP17,
1006371,1007158,FUTCUR,USDINR,,29-May-2017,72057598332895492,1,,FUTCUR,USDINR,,27-Sep-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007199,FUTCUR,USDINR,5,29-May-2017,USDMAYSEP17,
1006568,1007158,FUTCUR,USDINR,,28-Jun-2017,72057598332895493,1,,FUTCUR,USDINR,,27-Sep-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007201,FUTCUR,USDINR,5,28-Jun-2017,USDJUNSEP17,
1006745,1007326,FUTCUR,USDINR,,27-Jul-2017,72057598332895504,1,,FUTCUR,USDINR,,27-Oct-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007366,FUTCUR,USDINR,5,27-Jul-2017,USDJULOCT17,
1006371,1007326,FUTCUR,USDINR,,29-May-2017,72057598332895502,1,,FUTCUR,USDINR,,27-Oct-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007367,FUTCUR,USDINR,5,29-May-2017,USDMAYOCT17,
1006568,1007326,FUTCUR,USDINR,,28-Jun-2017,72057598332895503,1,,FUTCUR,USDINR,,27-Oct-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007369,FUTCUR,USDINR,5,28-Jun-2017,USDJUNOCT17,
1007158,1007326,FUTCUR,USDINR,,27-Sep-2017,72057598332895506,1,,FUTCUR,USDINR,,27-Oct-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007374,FUTCUR,USDINR,5,27-Sep-2017,USDSEPOCT17,
1006947,1007326,FUTCUR,USDINR,,29-Aug-2017,72057598332895505,1,,FUTCUR,USDINR,,27-Oct-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007388,FUTCUR,USDINR,5,29-Aug-2017,USDAUGOCT17,
1006947,1007621,FUTCUR,USDINR,,29-Aug-2017,72057598332895515,1,,FUTCUR,USDINR,,28-Nov-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007668,FUTCUR,USDINR,5,29-Aug-2017,USDAUGNOV17,
1007326,1007621,FUTCUR,USDINR,,27-Oct-2017,72057598332895517,1,,FUTCUR,USDINR,,28-Nov-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007686,FUTCUR,USDINR,5,27-Oct-2017,USDOCTNOV17,
1006745,1007621,FUTCUR,USDINR,,27-Jul-2017,72057598332895514,1,,FUTCUR,USDINR,,28-Nov-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007687,FUTCUR,USDINR,5,27-Jul-2017,USDJULNOV17,
1006371,1007621,FUTCUR,USDINR,,29-May-2017,72057598332895512,1,,FUTCUR,USDINR,,28-Nov-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007688,FUTCUR,USDINR,5,29-May-2017,USDMAYNOV17,
1006568,1007621,FUTCUR,USDINR,,28-Jun-2017,72057598332895513,1,,FUTCUR,USDINR,,28-Nov-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007691,FUTCUR,USDINR,5,28-Jun-2017,USDJUNNOV17,
1007158,1007621,FUTCUR,USDINR,,27-Sep-2017,72057598332895516,1,,FUTCUR,USDINR,,28-Nov-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007695,FUTCUR,USDINR,5,27-Sep-2017,USDSEPNOV17,
1007326,1007776,FUTCUR,USDINR,,27-Oct-2017,72057598332895527,1,,FUTCUR,USDINR,,27-Dec-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007815,FUTCUR,USDINR,5,27-Oct-2017,USDOCTDEC17,
1006745,1007776,FUTCUR,USDINR,,27-Jul-2017,72057598332895524,1,,FUTCUR,USDINR,,27-Dec-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007816,FUTCUR,USDINR,5,27-Jul-2017,USDJULDEC17,
1006371,1007776,FUTCUR,USDINR,,29-May-2017,72057598332895522,1,,FUTCUR,USDINR,,27-Dec-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007818,FUTCUR,USDINR,5,29-May-2017,USDMAYDEC17,
1006568,1007776,FUTCUR,USDINR,,28-Jun-2017,72057598332895523,1,,FUTCUR,USDINR,,27-Dec-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007819,FUTCUR,USDINR,5,28-Jun-2017,USDJUNDEC17,
1007158,1007776,FUTCUR,USDINR,,27-Sep-2017,72057598332895526,1,,FUTCUR,USDINR,,27-Dec-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007824,FUTCUR,USDINR,5,27-Sep-2017,USDSEPDEC17,
1006947,1007776,FUTCUR,USDINR,,29-Aug-2017,72057598332895525,1,,FUTCUR,USDINR,,27-Dec-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007837,FUTCUR,USDINR,5,29-Aug-2017,USDAUGDEC17,
1007621,1007776,FUTCUR,USDINR,,28-Nov-2017,72057598332895528,1,,FUTCUR,USDINR,,27-Dec-2017,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007859,FUTCUR,USDINR,5,28-Nov-2017,USDNOVDEC17,
1006947,1007952,FUTCUR,USDINR,,29-Aug-2017,72057598332895535,1,,FUTCUR,USDINR,,29-Jan-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008087,FUTCUR,USDINR,5,29-Aug-2017,USDAUGJAN18,
1007776,1007952,FUTCUR,USDINR,,27-Dec-2017,72057598332895539,1,,FUTCUR,USDINR,,29-Jan-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008088,FUTCUR,USDINR,5,27-Dec-2017,USDDECJAN18,
1007621,1007952,FUTCUR,USDINR,,28-Nov-2017,72057598332895538,1,,FUTCUR,USDINR,,29-Jan-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008103,FUTCUR,USDINR,5,28-Nov-2017,USDNOVJAN18,
1007326,1007952,FUTCUR,USDINR,,27-Oct-2017,72057598332895537,1,,FUTCUR,USDINR,,29-Jan-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008105,FUTCUR,USDINR,5,27-Oct-2017,USDOCTJAN18,
1006745,1007952,FUTCUR,USDINR,,27-Jul-2017,72057598332895534,1,,FUTCUR,USDINR,,29-Jan-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008106,FUTCUR,USDINR,5,27-Jul-2017,USDJULJAN18,
1006371,1007952,FUTCUR,USDINR,,29-May-2017,72057598332895532,1,,FUTCUR,USDINR,,29-Jan-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008107,FUTCUR,USDINR,5,29-May-2017,USDMAYJAN18,
1006568,1007952,FUTCUR,USDINR,,28-Jun-2017,72057598332895533,1,,FUTCUR,USDINR,,29-Jan-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008110,FUTCUR,USDINR,5,28-Jun-2017,USDJUNJAN18,
1007158,1007952,FUTCUR,USDINR,,27-Sep-2017,72057598332895536,1,,FUTCUR,USDINR,,29-Jan-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008118,FUTCUR,USDINR,5,27-Sep-2017,USDSEPJAN18,
1006947,1008187,FUTCUR,USDINR,,29-Aug-2017,72057598332895545,1,,FUTCUR,USDINR,,26-Feb-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008284,FUTCUR,USDINR,5,29-Aug-2017,USDAUGFEB18,
1007776,1008187,FUTCUR,USDINR,,27-Dec-2017,72057598332895549,1,,FUTCUR,USDINR,,26-Feb-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008287,FUTCUR,USDINR,5,27-Dec-2017,USDDECFEB18,
1007621,1008187,FUTCUR,USDINR,,28-Nov-2017,72057598332895548,1,,FUTCUR,USDINR,,26-Feb-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008316,FUTCUR,USDINR,5,28-Nov-2017,USDNOVFEB18,
1007326,1008187,FUTCUR,USDINR,,27-Oct-2017,72057598332895547,1,,FUTCUR,USDINR,,26-Feb-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008323,FUTCUR,USDINR,5,27-Oct-2017,USDOCTFEB18,
1006745,1008187,FUTCUR,USDINR,,27-Jul-2017,72057598332895544,1,,FUTCUR,USDINR,,26-Feb-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008324,FUTCUR,USDINR,5,27-Jul-2017,USDJULFEB18,
1006371,1008187,FUTCUR,USDINR,,29-May-2017,72057598332895542,1,,FUTCUR,USDINR,,26-Feb-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008327,FUTCUR,USDINR,5,29-May-2017,USDMAYFEB18,
1006568,1008187,FUTCUR,USDINR,,28-Jun-2017,72057598332895543,1,,FUTCUR,USDINR,,26-Feb-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008329,FUTCUR,USDINR,5,28-Jun-2017,USDJUNFEB18,
1007952,1008187,FUTCUR,USDINR,,29-Jan-2018,72057598332895550,1,,FUTCUR,USDINR,,26-Feb-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008331,FUTCUR,USDINR,5,29-Jan-2018,USDJANFEB18,
1007158,1008187,FUTCUR,USDINR,,27-Sep-2017,72057598332895546,1,,FUTCUR,USDINR,,26-Feb-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008340,FUTCUR,USDINR,5,27-Sep-2017,USDSEPFEB18,
1007326,1008504,FUTCUR,USDINR,,27-Oct-2017,72057598332895557,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008538,FUTCUR,USDINR,5,27-Oct-2017,USDOCTMAR18,
1006745,1008504,FUTCUR,USDINR,,27-Jul-2017,72057598332895554,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008539,FUTCUR,USDINR,5,27-Jul-2017,USDJULMAR18,
1006371,1008504,FUTCUR,USDINR,,29-May-2017,72057598332895552,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008540,FUTCUR,USDINR,5,29-May-2017,USDMAYMAR18,
1006568,1008504,FUTCUR,USDINR,,28-Jun-2017,72057598332895553,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008544,FUTCUR,USDINR,5,28-Jun-2017,USDJUNMAR18,
1007952,1008504,FUTCUR,USDINR,,29-Jan-2018,72057598332895560,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008545,FUTCUR,USDINR,5,29-Jan-2018,USDJANMAR18,
1007158,1008504,FUTCUR,USDINR,,27-Sep-2017,72057598332895556,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008550,FUTCUR,USDINR,5,27-Sep-2017,USDSEPMAR18,
1006947,1008504,FUTCUR,USDINR,,29-Aug-2017,72057598332895555,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008561,FUTCUR,USDINR,5,29-Aug-2017,USDAUGMAR18,
1007776,1008504,FUTCUR,USDINR,,27-Dec-2017,72057598332895559,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008564,FUTCUR,USDINR,5,27-Dec-2017,USDDECMAR18,
1008187,1008504,FUTCUR,USDINR,,26-Feb-2018,72057598332895561,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008565,FUTCUR,USDINR,5,26-Feb-2018,USDFEBMAR18,
1007621,1008504,FUTCUR,USDINR,,28-Nov-2017,72057598332895558,1,,FUTCUR,USDINR,,28-Mar-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008581,FUTCUR,USDINR,5,28-Nov-2017,USDNOVMAR18,
1007776,1008670,FUTCUR,USDINR,,27-Dec-2017,72057598332895569,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008755,FUTCUR,USDINR,5,27-Dec-2017,USDDECAPR18,
1008187,1008670,FUTCUR,USDINR,,26-Feb-2018,72057598332895571,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008757,FUTCUR,USDINR,5,26-Feb-2018,USDFEBAPR18,
1008504,1008670,FUTCUR,USDINR,,28-Mar-2018,72057598332895572,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008769,FUTCUR,USDINR,5,28-Mar-2018,USDMARAPR18,
1007621,1008670,FUTCUR,USDINR,,28-Nov-2017,72057598332895568,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008773,FUTCUR,USDINR,5,28-Nov-2017,USDNOVAPR18,
1007326,1008670,FUTCUR,USDINR,,27-Oct-2017,72057598332895567,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008780,FUTCUR,USDINR,5,27-Oct-2017,USDOCTAPR18,
1006745,1008670,FUTCUR,USDINR,,27-Jul-2017,72057598332895564,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008781,FUTCUR,USDINR,5,27-Jul-2017,USDJULAPR18,
1006371,1008670,FUTCUR,USDINR,,29-May-2017,72057598332895562,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008782,FUTCUR,USDINR,5,29-May-2017,USDMAYAPR18,
1006568,1008670,FUTCUR,USDINR,,28-Jun-2017,72057598332895563,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008783,FUTCUR,USDINR,5,28-Jun-2017,USDJUNAPR18,
1007952,1008670,FUTCUR,USDINR,,29-Jan-2018,72057598332895570,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008784,FUTCUR,USDINR,5,29-Jan-2018,USDJANAPR18,
1007158,1008670,FUTCUR,USDINR,,27-Sep-2017,72057598332895566,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008788,FUTCUR,USDINR,5,27-Sep-2017,USDSEPAPR18,
1006947,1008670,FUTCUR,USDINR,,29-Aug-2017,72057598332895565,1,,FUTCUR,USDINR,,26-Apr-2018,1,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008800,FUTCUR,USDINR,5,29-Aug-2017,USDAUGAPR18,
1006389,1006590,FUTCUR,GBPINR,,29-May-2017,72057606922830054,1,,FUTCUR,GBPINR,,28-Jun-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1006661,FUTCUR,GBPINR,5,29-May-2017,GBPMAYJUN17,
1006389,1006766,FUTCUR,GBPINR,,29-May-2017,72057606922830064,1,,FUTCUR,GBPINR,,27-Jul-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1006814,FUTCUR,GBPINR,5,29-May-2017,GBPMAYJUL17,
1006590,1006766,FUTCUR,GBPINR,,28-Jun-2017,72057606922830065,1,,FUTCUR,GBPINR,,27-Jul-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1006845,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNJUL17,
1006590,1006977,FUTCUR,GBPINR,,28-Jun-2017,72057606922830075,1,,FUTCUR,GBPINR,,29-Aug-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007026,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNAUG17,
1006389,1006977,FUTCUR,GBPINR,,29-May-2017,72057606922830074,1,,FUTCUR,GBPINR,,29-Aug-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007043,FUTCUR,GBPINR,5,29-May-2017,GBPMAYAUG17,
1006766,1006977,FUTCUR,GBPINR,,27-Jul-2017,72057606922830076,1,,FUTCUR,GBPINR,,29-Aug-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007056,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULAUG17,
1006389,1007115,FUTCUR,GBPINR,,29-May-2017,72057606922830084,1,,FUTCUR,GBPINR,,27-Sep-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007169,FUTCUR,GBPINR,5,29-May-2017,GBPMAYSEP17,
1006766,1007115,FUTCUR,GBPINR,,27-Jul-2017,72057606922830086,1,,FUTCUR,GBPINR,,27-Sep-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007186,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULSEP17,
1006590,1007115,FUTCUR,GBPINR,,28-Jun-2017,72057606922830085,1,,FUTCUR,GBPINR,,27-Sep-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007193,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNSEP17,
1006977,1007115,FUTCUR,GBPINR,,29-Aug-2017,72057606922830087,1,,FUTCUR,GBPINR,,27-Sep-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007202,FUTCUR,GBPINR,5,29-Aug-2017,GBPAUGSEP17,
1006590,1007288,FUTCUR,GBPINR,,28-Jun-2017,72057606922830095,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007357,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNOCT17,
1006977,1007288,FUTCUR,GBPINR,,29-Aug-2017,72057606922830097,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007362,FUTCUR,GBPINR,5,29-Aug-2017,GBPAUGOCT17,
1006389,1007288,FUTCUR,GBPINR,,29-May-2017,72057606922830094,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007378,FUTCUR,GBPINR,5,29-May-2017,GBPMAYOCT17,
1007115,1007288,FUTCUR,GBPINR,,27-Sep-2017,72057606922830098,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007381,FUTCUR,GBPINR,5,27-Sep-2017,GBPSEPOCT17,
1006766,1007288,FUTCUR,GBPINR,,27-Jul-2017,72057606922830096,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007391,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULOCT17,
1006766,1007630,FUTCUR,GBPINR,,27-Jul-2017,72057606922830106,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007669,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULNOV17,
1006590,1007630,FUTCUR,GBPINR,,28-Jun-2017,72057606922830105,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007679,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNNOV17,
1006977,1007630,FUTCUR,GBPINR,,29-Aug-2017,72057606922830107,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007683,FUTCUR,GBPINR,5,29-Aug-2017,GBPAUGNOV17,
1006389,1007630,FUTCUR,GBPINR,,29-May-2017,72057606922830104,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007699,FUTCUR,GBPINR,5,29-May-2017,GBPMAYNOV17,
1007288,1007630,FUTCUR,GBPINR,,27-Oct-2017,72057606922830109,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007700,FUTCUR,GBPINR,5,27-Oct-2017,GBPOCTNOV17,
1007115,1007630,FUTCUR,GBPINR,,27-Sep-2017,72057606922830108,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007703,FUTCUR,GBPINR,5,27-Sep-2017,GBPSEPNOV17,
1006977,1007758,FUTCUR,GBPINR,,29-Aug-2017,72057606922830117,1,,FUTCUR,GBPINR,,27-Dec-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007814,FUTCUR,GBPINR,5,29-Aug-2017,GBPAUGDEC17,
1006389,1007758,FUTCUR,GBPINR,,29-May-2017,72057606922830114,1,,FUTCUR,GBPINR,,27-Dec-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007830,FUTCUR,GBPINR,5,29-May-2017,GBPMAYDEC17,
